MessageId,MessageType,SBSSensorId,did,LocationId,ServerDid,ResourceName,ResourceType,SensorValue,AssestState,TimeSent,date,Timestamp1,idx,TimeDiff
2D497111-173C-462F-8363-E6B5986F10A3,SubscribeData,c060cfeb-c00a-456e-841b-f8e336583160,EUI64-0080E1030005843E,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:15 AM,54744,1
0C60C5F7-2F58-4D21-B30C-94D8E3AE5DC3,SubscribeData,2c7121e7-5139-4b47-b19b-9295d900823f,UUID-A11285ED6D574B0E89D2EBF9B8D6617E,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:15 AM,12196,4
995A9EAC-C1BB-47DE-8259-E09875A39792,SubscribeData,2c7121e7-5139-4b47-b19b-9295d900823f,UUID-A11285ED6D574B0E89D2EBF9B8D6617E,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,12197,NULL
5AFF20C2-45BE-4C1C-BB53-B603B5EE4AB2,SubscribeData,b79839d2-f8e6-4cf7-96eb-d3fbbe1795e5,EUI64-0080E10300054850,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,36127,1
2C7CB787-7DBA-4761-979B-F958A9D7C269,SubscribeData,c235cf81-2d3c-4d1f-bb9f-7913bf09dcaa,EUI64-0080E1030005D9DD,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,60675,2
25FEA2E9-75C8-467F-8937-1EAE138A3D66,SubscribeData,e63db93a-c919-4bb4-b27b-95eeda52d298,EUI64-0080E1030005D0BF,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,58559,1
013CDE46-3A50-4588-87E5-41B131AB6AFD,SubscribeData,0d46c83d-cc3e-4f97-b866-be4d8c2097f7,EUI64-0080E1030005F378-4-Motion,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isNoMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,69542,1
F98DB055-1666-4A49-B6DB-77E1B331A1DA,SubscribeData,c060cfeb-c00a-456e-841b-f8e336583160,EUI64-0080E1030005843E,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,54745,NULL
97B82FB7-BDF6-4592-ADC3-A48EDB2846D0,SubscribeData,0d46c83d-cc3e-4f97-b866-be4d8c2097f7,EUI64-0080E1030005F378-4-Motion,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,69543,NULL
5FA59A5B-076E-461D-87D7-E31A5FF705C5,SubscribeData,b79839d2-f8e6-4cf7-96eb-d3fbbe1795e5,EUI64-0080E10300054850,31027,EUI64-509A4CFFFF425356,unitState,SampleAsset,NULL,isMotion,1.51006E+12,11/7/17,11/7/17 8:16 AM,36128,NULL
